,Breaths,Recording Length (s),Mean Breath Rate,Minute Ventilation,AUC Mean,AUC Std,Insp Time Mean,Insp Time Std,Exp Time Mean,Exp Time Std,TTotal Mean,TTotal Std,SampEn TI,SampEn TE,SampEn TTotal,ShanEn TI,ShanEn TE,ShanEn TTotal,Poincare SD1 Burst Duration,Poincare SD2 Burst Duration,Poincare SD1/SD2 Burst Duration,Poincare SD1 Interburst Interval,Poincare SD2 Interburst Interval,Poincare SD1/SD2 Interburst Interval,Poincare SD1 Total Cycle Time,Poincare SD2 Total Cycle Time,Poincare SD1/SD2 Total Cycle Time
10-23-17-18_MYD88_SHAM-hypoxia.txt,551,262.499,125.9433369269978,65.14510826398772,0.12655827948304585,0.5428392255788518,0.17967332123411772,0.7133032221625027,0.2972709090909112,0.7327395129792068,0.46891272727272737,0.980095642652859,0.2258199559583043,0.3130675341583039,0.3221307928855558,7.811450508218867,8.248475843046041,8.273115150290211,0.6825397965874395,0.7110696316393126,0.9598775790971414,0.7220207125744462,0.7444456484677023,0.9698770005044511,0.9865971425304496,0.9700451989676528,1.0170630642576364
10-23-17-18_MYD88_SHAM-recovery.txt,313,204.49900000000002,91.8341898982391,21.025626385131904,0.016591634724039097,0.033795364368117184,0.039357827476039664,0.06952609833202421,0.6050544871794858,0.901280837293343,0.6445224358974363,0.8986783847629977,1.12154465489133,0.7688673396702859,0.7750225776586759,6.923570923815796,7.982423613051379,7.987985592197242,0.06370555258971106,0.07506951820745032,0.8486207732633158,0.7752400437029765,1.0141202201351152,0.7644458993231475,0.776991860949314,1.008157167053566,0.77070509077483
10-23-17-19_MYD88_SHAM-baseline.txt,496,156.399,190.28254656359695,87.09924391220751,0.05297002787209341,0.2273881927324459,0.09062903225806493,0.3321008085813013,0.21598181818181778,0.5230220669318872,0.30673131313131313,0.6031178273488127,0.16525396409507556,0.4389859877662552,0.3915880952342445,7.582018914221615,8.184010019113432,8.016120478354498,0.3281142759960883,0.33661346509487056,0.9747508938883747,0.4934814112278117,0.551964994833291,0.8940447598073806,0.5900887675612269,0.6170502472157705,0.9563058603797695
10-23-17-19_MYD88_SHAM-hypoxia.txt,153,134.99900000000002,68.00050370743486,23.10827092353662,0.03920881282439697,0.13201940023632291,0.06371895424836393,0.17457202410902017,0.8181447368421075,1.679671926800832,0.8821184210526319,1.6732886109246516,0.5397339095117698,0.47342530082193685,0.5117846055752413,6.717980489666621,7.106415835783522,7.076874881864624,0.1737839560449546,0.17645150946659607,0.9848822295161694,1.7145461081074642,1.6544020194137397,1.0363539744197348,1.7193427207344414,1.6362796537311959,1.050763368482788
10-23-17-19_MYD88_SHAM-recovery.txt,451,141.19899999999984,191.6444167451613,38.49399232647846,0.015431164228215867,0.014927055284552937,0.051483370288255004,0.04184420013421489,0.2613177777777709,0.3067087201520048,0.3126799999999998,0.30268668773722707,1.4129282507091387,0.5936658287345487,0.4973720284111556,7.133964106880955,7.833421269336029,7.6231341793736,0.02925064101862444,0.051440238944979295,0.5686334593023772,0.21545129891935869,0.3768509898991234,0.5717148281261815,0.21699261619272908,0.3694206930037941,0.587386197639179
10-23-17-20_MYD88_SHAM-baseline.txt,254,140.199,108.70262983330836,52.59302222567577,0.0801213898105569,0.3469276423139252,0.12497244094488187,0.46656183733713075,0.41631225296442687,0.7814114176820418,0.5417391304347826,0.877379341574765,0.18250208412099084,0.5841231410075565,0.6625029095806785,7.017497446737728,7.650428493716349,7.6484908455121055,0.4720456406233864,0.4627658991140881,1.020052777283424,0.6709676573064959,0.8805347621733914,0.7620001913954779,0.8189924810136631,0.9348513342581654,0.8760670825415894
10-23-17-20_MYD88_SHAM-hypoxia.txt,382,186.99900000000002,122.56750036096449,45.74661566632879,0.08140429660702934,0.21748296564744266,0.1710366492146633,0.4019657245126968,0.3033385826771612,0.5012485705279038,0.4746876640419944,0.6174608318138183,0.45998132693024163,0.7345506859308248,0.8095739047608609,7.701299092515488,8.08627752736458,8.113218898772695,0.37549462346881035,0.4276958501554018,0.8779477830621356,0.4890421352946006,0.5143957796010128,0.950711795640941,0.6148420269150082,0.6214924573165725,0.9892992580629555
10-23-17-20_MYD88_SHAM-recovery.txt,113,138.79899999999998,48.84761417589465,4.948496996180146,0.01306519627511437,0.012296568656536992,0.05741592920354233,0.04508845302092267,1.144633928571427,1.9957131199306009,1.2024732142857155,1.9897823281877398,1.7130791595854142,0.7251865343045619,0.7238585128610425,6.368678519860743,6.735926350629021,6.718069207771879,0.045559079702135165,0.04472215769295817,1.0187138110581095,1.9595769946938169,2.0445813869954046,0.9584245494739121,1.9511223674220928,2.040870856227247,0.9560244154933629
10-23-17-21_MYD88_SHAM-baseline.txt,241,120.99900000000002,119.50511987702376,27.325252352707135,0.024501261147594988,0.04897386520513012,0.0727800829875496,0.13277471864163926,0.42328750000000215,0.7400406158969166,0.49614583333333306,0.7315912676483418,1.0308373092714656,0.6642114481765599,0.613168845733964,7.084752822189961,7.610975803905829,7.642266533090526,0.09217591947037165,0.16401984950909393,0.5619802709626376,0.5704940452947889,0.8796560205661701,0.6485421937174984,0.5769163915334562,0.8609741861519873,0.6700739706400599
10-23-17-21_MYD88_SHAM-hypoxia.txt,198,104.69900000000007,113.4681324558973,38.08978516195523,0.11172542176736983,0.5736968796286297,0.2655050505050548,1.3111574836548883,0.2498020304568494,0.3175012952464752,0.51653807106599,1.3257753386417446,0.18210622849436997,0.9812091725424327,0.4198380812679622,7.23026798367226,7.285682974245735,7.407510385413246,1.2695014007835104,1.3095554237879332,0.9694140299243195,0.30638422249274916,0.32957321492459274,0.9296393293455316,1.3055322572564612,1.3066641485647452,0.9991337549824664
10-23-17-21_MYD88_SHAM-recovery.txt,150,121.49900000000002,74.07468374225301,13.76494408905378,0.022365041205296237,0.028280920015671087,0.0765866666666731,0.0935719464131963,0.7247181208053627,1.1541636390819987,0.8018120805369114,1.1481675530108661,1.5868755751270136,0.6624249929649925,0.6832201971353733,6.725420190467025,7.029472798942099,7.021116339225075,0.08968167408421564,0.0976995695569983,0.9179331545764386,1.0883907092113452,1.2222149543756784,0.8905067846820021,1.089695367845603,1.2093579038217692,0.9010528350639516
